46.040,45.411,44.695,44.542,43.999,43.145,42.175,41.103,40.557,40.446,39.854,39.419,39.984,40.508,41.297,41.288,42.773,42.773,45.149,45.813,47.327,49.132,50.121,49.879,49.893,49.783,48.615,47.493,46.282,45.004,43.662,42.227,40.879,40.367,40.051,39.657,39.274,38.902,36.889,34.645,30.755,27.795,25.787,24.577,24.440,25.000,23.965,22.416,21.514,19.092,0.829,9999.000,9999.000
45.640,44.637,44.338,43.669,43.452,42.377,41.514,40.723,40.175,39.831,39.408,39.625,40.192,40.819,41.360,41.863,43.735,44.974,45.843,46.753,48.330,48.833,49.212,49.449,49.002,48.287,47.122,45.884,44.601,43.280,41.975,40.768,39.894,39.444,39.291,39.198,38.986,37.385,35.644,32.295,32.295,28.579,26.374,25.439,24.253,23.961,23.180,22.341,20.616,14.595,9999.000,9999.000,9999.000
44.548,44.195,43.766,43.385,42.731,42.143,41.200,40.394,40.045,39.813,39.403,39.956,40.480,41.162,41.596,42.709,43.744,44.673,45.734,46.645,47.524,48.195,48.774,49.053,48.682,48.108,47.003,45.763,44.477,43.169,41.952,40.692,39.658,38.889,38.660,38.681,38.806,37.583,35.647,33.063,29.416,27.890,26.687,24.545,23.594,22.711,21.963,20.197,6.004,9999.000,9999.000,9999.000,9999.000
44.312,43.615,43.372,43.046,42.269,41.363,40.650,40.704,40.141,40.048,39.840,40.207,40.919,41.381,42.086,42.888,43.793,44.537,45.408,46.111,47.011,47.765,48.427,48.740,48.467,47.829,46.950,45.760,44.474,43.169,41.886,40.643,39.477,38.433,37.970,38.095,38.591,36.638,34.462,32.862,29.330,28.556,26.834,24.745,23.897,22.560,21.349,18.009,0.000,9999.000,9999.000,9999.000,9999.000
43.635,43.120,42.990,42.432,41.080,40.490,40.473,40.952,40.321,40.269,39.822,40.367,41.032,41.300,42.143,42.838,44.029,44.195,44.831,45.787,46.676,47.441,48.143,48.529,48.353,47.799,46.975,45.809,44.528,43.217,41.949,40.611,39.349,38.069,37.257,37.218,36.985,35.725,34.710,33.261,28.794,27.334,25.874,24.246,24.143,22.320,20.236,7.167,9999.000,9999.000,9999.000,9999.000,9999.000
43.135,42.852,42.174,41.676,40.486,40.076,40.559,41.540,40.862,41.012,40.129,40.475,40.909,41.313,42.560,43.189,43.979,44.230,44.828,45.643,46.439,47.194,47.902,48.431,48.346,47.855,46.980,45.879,44.620,43.326,42.013,40.684,39.301,37.848,36.555,36.589,38.229,37.580,36.438,34.956,30.085,27.099,26.092,24.777,24.300,21.744,17.542,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
43.484,42.638,41.900,40.597,40.091,40.161,41.356,42.140,41.780,41.896,41.111,40.804,41.089,41.949,42.667,43.307,44.069,44.479,44.953,45.612,46.338,47.047,47.750,48.376,48.405,47.956,47.054,45.989,44.753,43.485,42.193,40.848,39.430,37.859,36.183,37.731,39.426,39.057,37.240,35.232,30.886,26.718,25.787,24.936,22.968,20.604,2.230,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
43.614,42.687,41.245,40.405,40.354,41.008,42.447,42.625,42.247,42.134,41.308,40.884,41.189,42.110,43.122,43.941,44.305,44.516,44.957,45.561,46.247,46.932,47.600,48.243,48.559,48.216,47.143,46.021,44.799,43.583,42.355,41.099,39.741,38.384,37.390,39.290,40.021,40.075,38.913,35.192,29.580,25.843,24.233,23.766,22.715,17.709,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
43.335,42.554,41.636,40.758,41.061,42.085,42.912,42.925,42.592,42.445,41.390,41.128,41.850,42.444,43.077,43.604,43.997,44.347,44.838,45.448,46.135,46.835,47.471,48.088,48.677,48.558,47.341,46.187,45.004,43.848,42.702,41.563,40.421,39.560,39.341,40.549,42.458,40.776,38.245,35.254,31.164,25.112,21.275,22.899,21.086,8.080,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
42.763,42.310,41.860,41.412,41.957,42.754,43.448,43.107,42.819,42.970,41.771,41.735,42.119,42.544,42.874,43.171,43.529,43.992,44.564,45.217,45.975,46.755,47.333,47.795,48.152,48.134,47.542,46.405,45.252,44.145,43.103,42.112,41.363,41.183,41.130,40.919,40.524,38.783,35.908,34.218,31.007,26.372,21.631,23.382,16.741,1.635,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
42.155,42.506,42.288,42.357,43.009,43.542,43.603,43.405,43.217,43.238,42.321,42.402,42.517,42.596,43.085,43.051,43.120,43.480,44.120,44.823,45.573,46.303,46.759,47.083,47.312,47.335,47.594,46.742,45.645,44.517,43.523,42.596,42.034,41.884,40.372,38.086,37.824,38.522,35.494,33.896,30.994,27.002,25.889,22.958,12.856,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
43.163,43.401,43.439,43.624,43.715,43.705,43.684,43.540,43.520,43.463,43.419,42.961,42.880,43.314,43.258,43.175,43.132,43.225,43.829,44.602,45.362,45.975,46.429,46.710,46.880,46.908,47.167,46.761,46.104,45.140,43.708,42.195,40.507,39.618,37.536,37.286,39.347,37.778,35.153,33.330,31.652,28.002,24.955,20.238,10.449,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
43.836,43.909,43.947,43.821,43.806,43.821,43.841,43.829,43.793,43.734,43.556,43.218,43.387,43.488,43.496,43.502,43.543,43.758,44.167,44.758,45.453,45.940,46.313,46.524,46.622,46.633,46.814,46.594,46.187,45.673,44.279,42.101,39.989,38.095,37.311,37.362,37.727,38.513,35.176,33.593,31.900,29.183,23.525,19.373,5.760,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
44.117,44.123,44.060,43.997,43.944,43.950,43.943,43.958,43.967,43.950,43.994,43.572,43.692,43.814,43.869,43.903,44.025,44.265,44.617,45.108,45.601,45.994,46.262,46.402,46.427,46.398,46.579,46.450,46.233,45.733,44.587,42.416,40.489,39.005,37.813,37.705,38.036,38.074,35.754,34.768,32.486,29.368,25.061,17.085,4.720,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
44.270,44.307,44.208,44.132,44.080,44.067,44.107,44.135,44.107,44.107,44.239,44.051,44.081,44.164,44.230,44.289,44.437,44.670,44.980,45.378,45.756,46.034,46.237,46.319,46.312,46.242,46.144,46.268,46.168,45.887,44.213,42.071,40.129,38.878,37.914,38.029,38.719,40.397,36.960,36.028,33.225,29.642,23.914,15.581,3.972,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
44.569,44.484,44.439,44.323,44.269,44.286,44.343,44.338,44.367,44.355,44.530,44.354,44.415,44.500,44.585,44.660,44.811,45.026,45.304,45.644,45.945,46.138,46.271,46.304,46.250,46.147,46.024,46.037,45.976,46.077,44.558,41.786,39.387,38.499,39.033,39.547,39.253,38.559,36.827,34.792,32.620,29.346,24.339,12.305,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
44.636,44.506,44.387,44.326,44.389,44.337,44.334,44.379,44.579,44.745,44.892,44.726,44.826,44.933,45.013,45.159,45.356,45.604,45.903,46.152,46.290,46.351,46.319,46.212,46.080,45.940,45.801,45.765,45.922,44.775,41.927,39.696,40.132,41.270,40.983,39.870,39.562,36.351,34.604,31.517,28.172,28.172,22.000,11.239,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
44.845,44.708,44.572,44.606,44.590,44.517,44.496,44.590,44.803,44.990,45.154,45.016,45.137,45.258,45.356,45.499,45.677,45.898,46.163,46.393,46.482,46.459,46.349,46.190,46.028,45.868,45.719,45.651,45.446,44.007,42.397,41.327,41.298,41.801,40.675,38.553,39.969,36.750,34.818,31.660,27.701,21.588,15.264,2.269,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.039,44.895,44.926,44.874,44.799,44.774,44.793,44.946,45.074,45.243,45.410,45.298,45.435,45.573,45.687,45.833,46.002,46.196,46.425,46.651,46.673,46.549,46.363,46.170,45.982,45.794,45.606,45.539,45.050,43.614,42.706,41.574,40.187,40.342,39.717,38.524,39.414,36.033,35.154,32.054,28.074,21.883,14.606,0.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
44.980,44.963,44.927,44.886,44.836,44.841,45.059,45.210,45.346,45.506,45.677,45.570,45.722,45.870,46.002,46.160,46.326,46.512,46.718,46.923,46.794,46.565,46.344,46.127,45.911,45.685,45.455,45.357,45.115,44.829,43.079,41.535,40.255,39.487,39.226,38.749,38.903,36.143,34.889,32.039,27.162,21.682,15.550,0.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.139,45.084,45.004,44.928,44.922,45.079,45.306,45.423,45.541,45.701,45.886,45.839,46.006,46.167,46.308,46.474,46.650,46.813,46.952,46.934,46.770,46.548,46.321,46.091,45.857,45.618,45.386,45.216,45.267,44.651,43.198,41.653,40.786,39.830,39.177,39.269,41.039,36.005,33.827,31.066,25.755,21.390,17.298,1.950,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.461,45.370,45.247,45.177,45.186,45.327,45.344,45.400,45.515,45.672,45.890,46.076,46.260,46.427,46.578,46.741,46.864,46.954,46.969,46.871,46.715,46.525,46.302,46.077,45.842,45.610,45.392,45.211,45.148,44.600,43.198,41.783,40.940,40.711,39.360,39.042,37.080,35.153,32.870,30.916,27.417,21.701,16.510,9.539,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.525,45.436,45.353,45.318,45.339,45.213,45.165,45.187,45.298,45.455,45.667,45.949,46.437,46.665,46.826,46.923,46.977,46.988,46.937,46.826,46.675,46.489,46.284,46.060,45.824,45.589,45.346,45.153,44.889,44.207,43.207,42.463,41.638,40.998,39.578,38.519,36.777,35.296,33.822,30.929,27.551,21.976,14.782,10.855,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.611,45.503,45.426,45.390,45.102,44.923,44.850,44.849,44.941,45.086,45.278,45.525,46.297,46.703,46.968,46.994,47.000,46.982,46.914,46.801,46.643,46.450,46.230,45.995,45.749,45.505,45.279,45.069,44.716,43.661,43.181,42.496,41.534,40.388,39.324,37.995,36.333,34.896,33.512,31.021,26.586,21.312,14.546,9.890,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.762,45.662,45.541,45.115,44.743,44.542,44.439,44.413,44.480,44.607,44.765,44.986,45.839,46.227,46.634,46.848,46.949,46.964,46.902,46.787,46.616,46.409,46.175,45.925,45.664,45.409,45.190,45.074,44.870,43.837,43.107,42.436,41.238,40.115,38.804,37.455,35.974,34.495,32.932,29.976,26.311,20.521,13.999,6.475,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.911,45.835,45.441,44.648,44.265,44.048,43.945,43.883,43.944,44.045,44.169,44.392,45.284,45.667,46.128,46.517,46.758,46.895,46.897,46.789,46.591,46.369,46.113,45.845,45.562,45.283,45.047,44.893,44.936,43.857,43.056,42.167,41.000,39.663,38.144,36.829,36.036,34.270,32.001,29.500,23.813,19.241,14.279,7.214,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.938,45.701,44.600,43.979,43.643,43.458,43.364,43.323,43.352,43.443,43.559,43.785,44.697,45.099,45.617,46.116,46.514,46.768,46.860,46.777,46.567,46.310,46.029,45.727,45.411,45.100,44.825,44.634,44.814,43.843,42.825,41.853,40.711,39.072,37.644,36.627,35.494,34.129,30.244,28.475,21.784,17.542,12.187,6.462,0.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
46.108,44.615,43.755,43.249,42.955,42.804,42.722,42.683,42.707,42.781,42.886,43.109,44.104,44.516,45.060,45.706,46.206,46.598,46.818,46.794,46.545,46.272,45.958,45.624,45.269,44.917,44.570,44.269,44.512,43.623,42.368,41.468,40.289,38.743,37.784,36.544,34.445,32.860,28.375,26.399,22.687,16.467,13.136,10.556,2.824,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
45.386,43.480,42.689,42.396,42.195,42.090,42.030,41.999,42.022,42.082,42.170,42.392,43.444,43.881,44.459,45.189,45.809,46.348,46.746,46.827,46.563,46.243,45.890,45.515,45.127,44.719,44.256,43.773,44.150,43.400,41.943,41.152,39.991,38.769,37.737,36.030,33.677,30.963,26.283,24.483,20.097,15.649,12.905,11.535,5.597,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
44.213,42.183,41.314,41.422,41.382,41.335,41.305,41.283,41.307,41.359,41.420,41.631,42.746,43.217,43.845,44.597,45.303,45.973,46.583,46.867,46.579,46.206,45.808,45.403,44.981,44.512,43.942,43.200,43.568,43.025,41.778,40.948,39.892,38.476,37.616,35.070,32.565,29.771,25.591,21.208,13.657,11.851,12.005,12.958,9.754,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
43.538,41.689,40.166,40.379,40.530,40.571,40.577,40.613,40.634,40.655,40.657,40.819,42.013,42.567,43.251,44.040,44.794,45.527,46.213,46.821,46.579,46.137,45.712,45.293,44.843,44.331,43.738,43.075,42.783,42.699,41.473,40.825,39.714,38.509,37.152,34.173,30.846,28.932,26.327,17.189,12.158,9.903,11.621,10.004,10.292,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
43.256,41.808,40.410,40.000,40.044,40.136,40.245,40.323,40.335,40.277,40.149,40.058,41.291,41.939,42.708,43.578,44.385,45.143,45.851,46.482,46.597,46.091,45.603,45.206,44.801,44.374,43.951,43.397,42.599,42.359,41.220,40.532,39.741,38.166,36.724,33.536,27.308,21.991,14.784,13.299,9.609,4.370,2.812,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.825,40.742,40.154,40.228,40.481,40.673,40.762,40.738,40.586,40.372,40.026,40.105,41.353,42.221,43.164,44.034,44.815,45.554,46.137,46.407,46.218,45.543,45.170,45.056,44.816,44.437,43.695,42.553,41.923,40.854,40.341,39.144,38.117,36.246,32.000,29.520,24.792,21.225,16.295,13.517,12.219,5.061,2.971,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.822,40.939,40.413,40.444,40.819,41.144,41.358,41.384,41.191,40.879,40.236,40.013,40.573,41.886,42.968,43.882,44.668,45.348,45.808,45.934,45.819,45.206,45.015,45.269,45.150,44.613,44.003,41.428,41.411,40.503,39.818,38.969,37.666,35.232,30.237,27.323,24.257,20.461,17.762,13.078,11.814,11.421,9.195,1.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.848,41.063,40.592,40.593,41.095,41.577,41.941,42.094,41.954,41.636,41.045,40.990,41.256,41.696,42.875,43.861,44.592,45.149,45.465,45.322,44.937,44.738,44.625,44.594,44.432,44.029,43.087,41.530,40.899,40.072,39.333,38.656,37.132,33.169,30.439,25.442,19.511,21.973,18.199,15.096,11.281,13.589,7.578,0.817,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.811,41.071,40.658,40.687,41.300,41.995,42.563,42.925,42.891,42.641,42.296,42.198,42.317,41.880,42.969,44.017,44.689,45.113,45.164,44.411,44.100,44.150,44.095,43.978,43.726,43.220,42.154,41.043,40.315,39.465,39.105,38.443,36.579,32.404,29.797,24.986,19.704,22.488,19.788,16.916,13.892,11.871,0.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.727,40.979,40.586,40.716,41.441,42.270,43.173,44.080,44.038,43.692,43.776,43.137,43.107,42.425,42.893,44.186,45.122,45.334,44.062,43.112,43.354,43.592,43.706,43.430,42.957,42.251,40.869,39.991,39.481,38.966,38.866,38.038,35.495,32.955,28.420,25.229,23.602,18.948,21.203,16.143,12.041,6.866,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.613,40.835,40.369,40.725,41.603,42.549,43.581,44.944,43.975,43.321,42.841,41.457,41.314,43.214,43.432,42.787,45.070,44.967,42.874,42.819,42.861,43.398,43.714,42.025,41.480,40.524,38.677,38.118,38.852,38.500,38.311,37.278,35.106,31.050,28.313,26.455,23.517,20.628,20.582,17.333,13.032,0.325,0.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.533,40.663,40.097,40.674,41.779,43.061,44.145,44.019,42.885,41.748,40.634,38.622,38.743,42.390,43.310,43.422,44.436,44.513,43.201,42.941,42.782,43.898,43.656,39.777,40.318,39.488,37.790,37.538,38.265,38.260,37.762,36.765,34.181,30.351,27.543,26.942,24.368,21.403,20.202,18.999,14.563,7.439,0.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.471,40.340,40.000,40.498,41.870,43.457,44.635,43.578,42.036,40.621,39.191,36.530,37.468,41.321,43.079,43.960,44.703,44.315,43.281,43.059,42.456,43.561,42.930,38.540,39.369,38.550,38.053,37.984,38.145,38.024,37.391,36.162,32.599,29.341,26.905,26.614,22.058,24.942,22.927,17.478,17.784,13.151,6.722,1.011,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.575,40.394,40.002,40.507,41.895,43.669,45.148,44.379,42.221,40.592,39.107,36.785,39.162,40.380,42.580,44.016,44.938,45.064,43.696,42.564,41.998,41.935,41.708,40.157,39.143,37.813,37.876,37.821,37.355,37.727,37.122,34.320,30.472,27.936,26.778,25.390,24.236,23.881,21.855,21.528,16.211,15.308,13.150,6.116,0.855,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
41.980,40.776,40.019,40.301,41.680,43.779,46.024,44.773,42.329,41.172,40.439,38.969,40.737,39.409,41.497,43.434,44.956,46.180,44.493,42.152,41.259,40.574,40.382,40.217,38.999,37.181,37.442,37.777,37.312,37.370,36.262,33.386,29.124,27.117,27.460,25.995,22.219,21.952,20.987,19.080,18.174,16.334,12.957,9.311,6.210,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
42.458,40.973,40.015,40.000,40.929,43.042,44.748,43.395,42.382,42.126,42.736,43.059,41.700,40.182,41.188,43.637,46.911,47.414,45.199,42.385,40.244,39.906,39.704,39.609,38.776,36.129,36.770,37.308,36.559,36.720,35.359,32.262,28.894,26.951,26.622,25.346,24.655,22.978,21.079,18.250,16.051,12.662,11.767,13.877,12.905,7.733,7.453,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
42.897,40.972,40.000,40.002,40.020,40.310,41.526,41.956,42.159,42.290,42.550,42.680,41.850,41.499,41.301,43.574,46.970,46.957,44.589,41.670,39.914,39.570,38.544,38.073,36.804,35.402,35.876,36.570,35.344,36.166,34.032,31.098,28.046,26.637,26.241,24.695,23.236,20.313,20.099,19.105,16.456,13.994,14.328,14.487,14.607,11.869,9.205,5.024,9999.000,9999.000,9999.000,9999.000,9999.000
43.072,41.053,40.103,39.986,40.009,40.102,40.391,40.967,41.755,42.261,41.603,41.793,41.702,41.804,41.067,41.938,42.124,41.840,41.839,40.050,39.477,38.857,37.993,36.552,35.193,34.967,35.959,36.423,34.498,35.615,33.418,29.155,27.044,26.450,24.919,23.750,21.621,19.378,17.175,14.417,14.105,15.718,15.859,15.261,15.004,13.729,13.053,11.116,1.182,9999.000,9999.000,9999.000,9999.000
43.062,41.486,40.562,40.044,39.917,39.969,40.207,40.924,41.731,42.015,40.245,41.704,41.700,41.428,40.148,40.208,39.970,39.822,40.013,38.804,38.017,38.064,38.034,35.250,34.063,34.507,36.212,36.687,34.677,34.559,32.026,27.853,26.980,25.889,24.445,22.152,20.160,18.408,16.434,14.721,13.488,12.757,15.173,15.701,15.461,13.712,13.707,11.880,11.117,6.116,9999.000,9999.000,9999.000
42.864,41.551,40.653,40.088,39.799,39.745,39.854,41.206,42.274,41.733,40.478,41.627,40.639,39.750,39.245,39.098,38.539,38.377,38.526,37.686,36.842,36.964,36.921,34.461,33.977,34.200,34.964,35.543,34.132,33.304,29.126,26.523,26.473,25.192,23.287,20.856,19.840,18.733,17.220,15.948,16.148,11.453,13.365,14.189,13.228,13.124,11.737,11.730,10.666,9.249,4.177,9999.000,9999.000
42.864,41.551,40.653,40.088,39.799,39.745,39.854,41.206,42.274,41.733,40.478,41.627,40.639,39.750,39.245,39.098,38.539,38.377,38.526,37.686,36.842,36.964,36.921,34.461,33.977,34.200,34.964,35.543,34.132,33.304,29.126,26.523,26.473,25.192,23.287,20.856,19.840,18.733,17.220,15.948,16.148,11.453,13.365,14.189,13.228,13.124,11.737,11.730,10.666,9.249,4.177,9999.000,9999.000
42.864,41.551,40.653,40.088,39.799,39.745,39.854,41.206,42.274,41.733,40.478,41.627,40.639,39.750,39.245,39.098,38.539,38.377,38.526,37.686,36.842,36.964,36.921,34.461,33.977,34.200,34.964,35.543,34.132,33.304,29.126,26.523,26.473,25.192,23.287,20.856,19.840,18.733,17.220,15.948,16.148,11.453,13.365,14.189,13.228,13.124,11.737,11.730,10.666,9.249,4.177,9999.000,9999.000
42.864,41.551,40.653,40.088,39.799,39.745,39.854,41.206,42.274,41.733,40.478,41.627,40.639,39.750,39.245,39.098,38.539,38.377,38.526,37.686,36.842,36.964,36.921,34.461,33.977,34.200,34.964,35.543,34.132,33.304,29.126,26.523,26.473,25.192,23.287,20.856,19.840,18.733,17.220,15.948,16.148,11.453,13.365,14.189,13.228,13.124,11.737,11.730,10.666,9.249,4.177,9999.000,9999.000